cost,margin_max,margin_min,name,price,category_id,user_id,margin,requrchase,qurchase,tag
4800,3.27,0.25,사과 세계일 중 10,12240.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,12480.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,12720.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,12960.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,13200.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,13440.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,13680.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,13920.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,14160.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,14400.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,14640.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,14880.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,15120.000000000002,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,15360.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,15600.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,15840.000000000002,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,16080.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,16320.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,16560.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,16800.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,17040.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,17280.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,17520.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,17760.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,18000.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,18240.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,18480.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,18720.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,18960.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,19200.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,19440.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,19680.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,19920.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
4800,3.27,0.25,사과 세계일 중 10,20160.0,2,1,2.6458333333333335,0.67147826790798,0.19,5.3
20800,0.54,0.25,사과 세계일 특 10,26000.0,2,1,0.3942307692307692,0.6756552322009632,1.4500143103266323,0.0006977228775553179
20800,0.54,0.25,사과 세계일 특 10,27040.0,2,1,0.3942307692307692,0.6756552322009632,1.47,0.485
20800,0.54,0.25,사과 세계일 특 10,28080.0,2,1,0.3942307692307692,0.6756552322009632,1.453,1.025
20800,0.54,0.25,사과 세계일 특 10,29120.0,2,1,0.3942307692307692,0.6756552322009632,1.35,1.592
20800,0.54,0.25,사과 세계일 특 10,30160.0,2,1,0.3942307692307692,0.6756552322009632,1.198,1.603
3200,0.88,0.25,사과 세계일 하 10,4000.0,2,1,0.4375,0.3772128584697578,1.5318219279246315,0.7240857655622204
3200,0.88,0.25,사과 세계일 하 10,4160.0,2,1,0.4375,0.3772128584697578,1.526,0.758
3200,0.88,0.25,사과 세계일 하 10,4320.0,2,1,0.4375,0.3772128584697578,1.481,1.47
3200,0.88,0.25,사과 세계일 하 10,4480.0,2,1,0.4375,0.3772128584697578,1.274,1.552
3200,0.88,0.25,사과 세계일 하 10,4640.0,2,1,0.4375,0.3772128584697578,1.12,2.205
3200,0.88,0.25,사과 세계일 하 10,4800.0,2,1,0.4375,0.3772128584697578,1.081,2.466
3200,0.88,0.25,사과 세계일 하 10,4960.0,2,1,0.4375,0.3772128584697578,0.907,2.558
3200,0.88,0.25,사과 세계일 하 10,5120.0,2,1,0.4375,0.3772128584697578,0.857,2.809
3200,0.88,0.25,사과 세계일 하 10,5280.0,2,1,0.4375,0.3772128584697578,0.619,3.133
3200,0.88,0.25,사과 세계일 하 10,5440.0,2,1,0.4375,0.3772128584697578,0.542,3.82
3200,0.88,0.25,사과 세계일 하 10,5600.0,2,1,0.4375,0.3772128584697578,0.511,4.159
3200,0.88,0.25,사과 세계일 하 10,5760.0,2,1,0.4375,0.3772128584697578,0.188,4.395
23000,0.58,0.25,사과 아오리 상 10,28750.0,2,1,0.3869565217391304,0.5096490693920657,0.6016566494826419,0.19823478875323053
23000,0.58,0.25,사과 아오리 상 10,29900.0,2,1,0.3869565217391304,0.5096490693920657,1.258,0.628
23000,0.58,0.25,사과 아오리 상 10,31050.0,2,1,0.3869565217391304,0.5096490693920657,1.239,0.89
23000,0.58,0.25,사과 아오리 상 10,32200.0,2,1,0.3869565217391304,0.5096490693920657,1.237,1.261
23000,0.58,0.25,사과 아오리 상 10,33350.0,2,1,0.3869565217391304,0.5096490693920657,1.076,1.786
23000,0.58,0.25,사과 아오리 상 10,34500.0,2,1,0.3869565217391304,0.5096490693920657,0.934,2.179
23100,0.68,0.25,사과 아오리 상 15,28875.0,2,1,0.44155844155844154,0.3803230779004428,1.0056560581003584,0.11276398052253334
23100,0.68,0.25,사과 아오리 상 15,30030.0,2,1,0.44155844155844154,0.3803230779004428,1.222,1.085
23100,0.68,0.25,사과 아오리 상 15,31185.0,2,1,0.44155844155844154,0.3803230779004428,1.222,1.342
23100,0.68,0.25,사과 아오리 상 15,32340.0,2,1,0.44155844155844154,0.3803230779004428,1.238,1.649
23100,0.68,0.25,사과 아오리 상 15,33495.0,2,1,0.44155844155844154,0.3803230779004428,1.178,1.968
23100,0.68,0.25,사과 아오리 상 15,34650.0,2,1,0.44155844155844154,0.3803230779004428,1.086,2.161
23100,0.68,0.25,사과 아오리 상 15,35805.0,2,1,0.44155844155844154,0.3803230779004428,0.816,2.848
23100,0.68,0.25,사과 아오리 상 15,36960.0,2,1,0.44155844155844154,0.3803230779004428,0.815,3.408
16100,0.78,0.25,사과 아오리 중 10,20125.0,2,1,0.515527950310559,0.6647954668193441,1.576048612973628,0.0020977058312998675
16100,0.78,0.25,사과 아오리 중 10,20930.0,2,1,0.515527950310559,0.6647954668193441,1.563,0.227
16100,0.78,0.25,사과 아오리 중 10,21735.0,2,1,0.515527950310559,0.6647954668193441,1.521,0.47
16100,0.78,0.25,사과 아오리 중 10,22540.0,2,1,0.515527950310559,0.6647954668193441,1.476,0.481
16100,0.78,0.25,사과 아오리 중 10,23345.0,2,1,0.515527950310559,0.6647954668193441,1.257,1.054
16100,0.78,0.25,사과 아오리 중 10,24150.0,2,1,0.515527950310559,0.6647954668193441,1.2,2.168
16100,0.78,0.25,사과 아오리 중 10,24955.0,2,1,0.515527950310559,0.6647954668193441,0.727,2.484
16100,0.78,0.25,사과 아오리 중 10,25760.0,2,1,0.515527950310559,0.6647954668193441,0.542,2.87
16100,0.78,0.25,사과 아오리 중 10,26565.0,2,1,0.515527950310559,0.6647954668193441,0.444,3.08
16100,0.78,0.25,사과 아오리 중 10,27370.0,2,1,0.515527950310559,0.6647954668193441,0.401,3.319
15500,0.92,0.25,사과 아오리 중 15,19375.0,2,1,0.6,0.714320667213864,1.5513178607424822,0.41284993980079476
15500,0.92,0.25,사과 아오리 중 15,20150.0,2,1,0.6,0.714320667213864,1.46,0.523
15500,0.92,0.25,사과 아오리 중 15,20925.0,2,1,0.6,0.714320667213864,1.381,1.186
15500,0.92,0.25,사과 아오리 중 15,21700.0,2,1,0.6,0.714320667213864,1.235,1.482
15500,0.92,0.25,사과 아오리 중 15,22475.0,2,1,0.6,0.714320667213864,1.122,2.002
15500,0.92,0.25,사과 아오리 중 15,23250.0,2,1,0.6,0.714320667213864,1.043,2.145
15500,0.92,0.25,사과 아오리 중 15,24025.0,2,1,0.6,0.714320667213864,1.009,3.197
15500,0.92,0.25,사과 아오리 중 15,24800.0,2,1,0.6,0.714320667213864,0.78,3.611
15500,0.92,0.25,사과 아오리 중 15,25575.0,2,1,0.6,0.714320667213864,0.592,3.641
15500,0.92,0.25,사과 아오리 중 15,26350.0,2,1,0.6,0.714320667213864,0.432,3.972
15500,0.92,0.25,사과 아오리 중 15,27125.0,2,1,0.6,0.714320667213864,0.367,4.443
15500,0.92,0.25,사과 아오리 중 15,27900.0,2,1,0.6,0.714320667213864,0.263,4.629
15500,0.92,0.25,사과 아오리 중 15,28675.0,2,1,0.6,0.714320667213864,0.202,5.111
29100,0.39,0.25,사과 아오리 특 10,36375.0,2,1,0.30927835051546393,0.7395156915552037,0.7223504803713858,0.29254398493233646
29100,0.39,0.25,사과 아오리 특 10,37830.0,2,1,0.30927835051546393,0.7395156915552037,1.177,0.956
33500,0.73,0.25,사과 아오리 특 15,41875.0,2,1,0.41194029850746267,0.4273346429119202,1.0615499542075415,0.14595796653067317
33500,0.73,0.25,사과 아오리 특 15,43550.0,2,1,0.41194029850746267,0.4273346429119202,1.379,1.061
33500,0.73,0.25,사과 아오리 특 15,45225.0,2,1,0.41194029850746267,0.4273346429119202,1.364,1.146
33500,0.73,0.25,사과 아오리 특 15,46900.0,2,1,0.41194029850746267,0.4273346429119202,1.352,1.324
33500,0.73,0.25,사과 아오리 특 15,48575.0,2,1,0.41194029850746267,0.4273346429119202,1.243,2.002
33500,0.73,0.25,사과 아오리 특 15,50250.0,2,1,0.41194029850746267,0.4273346429119202,1.184,2.477
33500,0.73,0.25,사과 아오리 특 15,51925.0,2,1,0.41194029850746267,0.4273346429119202,1.009,2.801
33500,0.73,0.25,사과 아오리 특 15,53600.0,2,1,0.41194029850746267,0.4273346429119202,0.895,2.87
33500,0.73,0.25,사과 아오리 특 15,55275.0,2,1,0.41194029850746267,0.4273346429119202,0.733,3.422
7000,1.9,0.25,사과 아오리 하 10,8750.0,2,1,1.2428571428571429,0.5042830293179057,0.4879262722178437,0.252593709167649
7000,1.9,0.25,사과 아오리 하 10,9100.0,2,1,1.2428571428571429,0.5042830293179057,0.747,1.103
7000,1.9,0.25,사과 아오리 하 10,9450.0,2,1,1.2428571428571429,0.5042830293179057,1.18,1.232
7000,1.9,0.25,사과 아오리 하 10,9800.0,2,1,1.2428571428571429,0.5042830293179057,1.242,1.673
7000,1.9,0.25,사과 아오리 하 10,10150.0,2,1,1.2428571428571429,0.5042830293179057,1.265,1.714
7000,1.9,0.25,사과 아오리 하 10,10500.0,2,1,1.2428571428571429,0.5042830293179057,1.196,2.804
7000,1.9,0.25,사과 아오리 하 10,10850.0,2,1,1.2428571428571429,0.5042830293179057,1.104,3.093
7000,1.9,0.25,사과 아오리 하 10,11200.0,2,1,1.2428571428571429,0.5042830293179057,1.07,3.177
7000,1.9,0.25,사과 아오리 하 10,11550.0,2,1,1.2428571428571429,0.5042830293179057,0.909,3.514
7000,1.9,0.25,사과 아오리 하 10,11900.0,2,1,1.2428571428571429,0.5042830293179057,0.711,4.176
7000,1.9,0.25,사과 아오리 하 10,12250.0,2,1,1.2428571428571429,0.5042830293179057,0.668,4.581
7000,1.9,0.25,사과 아오리 하 10,12600.0,2,1,1.2428571428571429,0.5042830293179057,0.609,4.935
7000,1.9,0.25,사과 아오리 하 10,12950.0,2,1,1.2428571428571429,0.5042830293179057,0.416,5.047
7000,1.9,0.25,사과 아오리 하 10,13300.0,2,1,1.2428571428571429,0.5042830293179057,0.414,5.052
7000,1.9,0.25,사과 아오리 하 10,13650.0,2,1,1.2428571428571429,0.5042830293179057,0.394,5.058
7000,1.9,0.25,사과 아오리 하 10,14000.0,2,1,1.2428571428571429,0.5042830293179057,0.368,5.097
7000,1.9,0.25,사과 아오리 하 10,14350.0,2,1,1.2428571428571429,0.5042830293179057,0.267,5.108
7000,1.9,0.25,사과 아오리 하 10,14700.0,2,1,1.2428571428571429,0.5042830293179057,0.216,5.125
7000,1.9,0.25,사과 아오리 하 10,15050.0,2,1,1.2428571428571429,0.5042830293179057,0.205,5.125
7000,1.9,0.25,사과 아오리 하 10,15400.000000000002,2,1,1.2428571428571429,0.5042830293179057,0.19,5.127
7000,1.9,0.25,사과 아오리 하 10,15750.0,2,1,1.2428571428571429,0.5042830293179057,0.189,5.127
7000,1.9,0.25,사과 아오리 하 10,16100.0,2,1,1.2428571428571429,0.5042830293179057,0.189,5.127
7000,1.9,0.25,사과 아오리 하 10,16450.0,2,1,1.2428571428571429,0.5042830293179057,0.189,5.127
7000,1.9,0.25,사과 아오리 하 10,16800.0,2,1,1.2428571428571429,0.5042830293179057,0.189,5.127
7000,1.9,0.25,사과 아오리 하 10,17150.0,2,1,1.2428571428571429,0.5042830293179057,0.189,5.127
7000,1.9,0.25,사과 아오리 하 10,17500.0,2,1,1.2428571428571429,0.5042830293179057,0.189,5.127
7000,1.9,0.25,사과 아오리 하 10,17850.0,2,1,1.2428571428571429,0.5042830293179057,0.189,5.127
7000,1.9,0.25,사과 아오리 하 10,18200.0,2,1,1.2428571428571429,0.5042830293179057,0.189,5.127
7000,1.9,0.25,사과 아오리 하 10,18550.0,2,1,1.2428571428571429,0.5042830293179057,0.189,5.127
7000,1.9,0.25,사과 아오리 하 10,18900.0,2,1,1.2428571428571429,0.5042830293179057,0.189,5.127
7000,1.9,0.25,사과 아오리 하 10,19250.0,2,1,1.2428571428571429,0.5042830293179057,0.189,5.127
7000,1.9,0.25,사과 아오리 하 10,19600.0,2,1,1.2428571428571429,0.5042830293179057,0.189,5.127
5800,2.33,0.25,사과 아오리 하 15,7250.0,2,1,1.5517241379310345,0.7435895837309077,1.0053327240930223,0.4887533825509065
5800,2.33,0.25,사과 아오리 하 15,7540.0,2,1,1.5517241379310345,0.7435895837309077,1.254,1.106
5800,2.33,0.25,사과 아오리 하 15,7830.0,2,1,1.5517241379310345,0.7435895837309077,1.298,1.364
5800,2.33,0.25,사과 아오리 하 15,8120.0,2,1,1.5517241379310345,0.7435895837309077,1.315,1.748
5800,2.33,0.25,사과 아오리 하 15,8410.0,2,1,1.5517241379310345,0.7435895837309077,1.196,1.862
5800,2.33,0.25,사과 아오리 하 15,8700.0,2,1,1.5517241379310345,0.7435895837309077,1.04,2.393
5800,2.33,0.25,사과 아오리 하 15,8990.0,2,1,1.5517241379310345,0.7435895837309077,1.017,2.514
5800,2.33,0.25,사과 아오리 하 15,9280.0,2,1,1.5517241379310345,0.7435895837309077,0.718,2.937
5800,2.33,0.25,사과 아오리 하 15,9570.0,2,1,1.5517241379310345,0.7435895837309077,0.674,3.775
5800,2.33,0.25,사과 아오리 하 15,9860.0,2,1,1.5517241379310345,0.7435895837309077,0.642,3.817
5800,2.33,0.25,사과 아오리 하 15,10150.0,2,1,1.5517241379310345,0.7435895837309077,0.588,3.83
5800,2.33,0.25,사과 아오리 하 15,10440.0,2,1,1.5517241379310345,0.7435895837309077,0.493,4.6
5800,2.33,0.25,사과 아오리 하 15,10730.0,2,1,1.5517241379310345,0.7435895837309077,0.319,5.0
5800,2.33,0.25,사과 아오리 하 15,11020.0,2,1,1.5517241379310345,0.7435895837309077,0.283,5.057
5800,2.33,0.25,사과 아오리 하 15,11310.0,2,1,1.5517241379310345,0.7435895837309077,0.211,5.084
5800,2.33,0.25,사과 아오리 하 15,11600.0,2,1,1.5517241379310345,0.7435895837309077,0.206,5.099
5800,2.33,0.25,사과 아오리 하 15,11890.0,2,1,1.5517241379310345,0.7435895837309077,0.192,5.101
5800,2.33,0.25,사과 아오리 하 15,12180.0,2,1,1.5517241379310345,0.7435895837309077,0.189,5.106
5800,2.33,0.25,사과 아오리 하 15,12470.0,2,1,1.5517241379310345,0.7435895837309077,0.186,5.106
5800,2.33,0.25,사과 아오리 하 15,12760.0,2,1,1.5517241379310345,0.7435895837309077,0.184,5.106
5800,2.33,0.25,사과 아오리 하 15,13050.0,2,1,1.5517241379310345,0.7435895837309077,0.184,5.106
5800,2.33,0.25,사과 아오리 하 15,13340.0,2,1,1.5517241379310345,0.7435895837309077,0.184,5.106
5800,2.33,0.25,사과 아오리 하 15,13630.0,2,1,1.5517241379310345,0.7435895837309077,0.184,5.106
5800,2.33,0.25,사과 아오리 하 15,13920.0,2,1,1.5517241379310345,0.7435895837309077,0.184,5.106
5800,2.33,0.25,사과 아오리 하 15,14210.000000000002,2,1,1.5517241379310345,0.7435895837309077,0.184,5.106
5800,2.33,0.25,사과 아오리 하 15,14500.0,2,1,1.5517241379310345,0.7435895837309077,0.184,5.106
5800,2.33,0.25,사과 아오리 하 15,14790.0,2,1,1.5517241379310345,0.7435895837309077,0.184,5.106
5800,2.33,0.25,사과 아오리 하 15,15080.0,2,1,1.5517241379310345,0.7435895837309077,0.184,5.106
5800,2.33,0.25,사과 아오리 하 15,15370.0,2,1,1.5517241379310345,0.7435895837309077,0.184,5.106
5800,2.33,0.25,사과 아오리 하 15,15660.000000000002,2,1,1.5517241379310345,0.7435895837309077,0.184,5.106
5800,2.33,0.25,사과 아오리 하 15,15950.0,2,1,1.5517241379310345,0.7435895837309077,0.184,5.106
5800,2.33,0.25,사과 아오리 하 15,16240.0,2,1,1.5517241379310345,0.7435895837309077,0.184,5.106
5800,2.33,0.25,사과 아오리 하 15,16530.0,2,1,1.5517241379310345,0.7435895837309077,0.184,5.106
5800,2.33,0.25,사과 아오리 하 15,16820.0,2,1,1.5517241379310345,0.7435895837309077,0.184,5.106
5800,2.33,0.25,사과 아오리 하 15,17110.0,2,1,1.5517241379310345,0.7435895837309077,0.184,5.106
5800,2.33,0.25,사과 아오리 하 15,17400.0,2,1,1.5517241379310345,0.7435895837309077,0.184,5.106
5800,2.33,0.25,사과 아오리 하 15,17690.0,2,1,1.5517241379310345,0.7435895837309077,0.184,5.106
5800,2.33,0.25,사과 아오리 하 15,17980.0,2,1,1.5517241379310345,0.7435895837309077,0.184,5.106
5800,2.33,0.25,사과 아오리 하 15,18270.0,2,1,1.5517241379310345,0.7435895837309077,0.184,5.106
5800,2.33,0.25,사과 아오리 하 15,18560.0,2,1,1.5517241379310345,0.7435895837309077,0.184,5.106
5800,2.33,0.25,사과 아오리 하 15,18850.0,2,1,1.5517241379310345,0.7435895837309077,0.184,5.106
31400,0.54,0.25,사과 양광 상 10,39250.0,2,1,0.35668789808917195,0.38821803525065307,0.3873870659126415,0.21116869009923933
31400,0.54,0.25,사과 양광 상 10,40820.0,2,1,0.35668789808917195,0.38821803525065307,0.494,1.072
31400,0.54,0.25,사과 양광 상 10,42390.0,2,1,0.35668789808917195,0.38821803525065307,0.576,1.354
31400,0.54,0.25,사과 양광 상 10,43960.0,2,1,0.35668789808917195,0.38821803525065307,0.743,1.597
31400,0.54,0.25,사과 양광 상 10,45530.0,2,1,0.35668789808917195,0.38821803525065307,0.848,2.192
28100,0.56,0.25,사과 양광 상 15,35125.0,2,1,0.3914590747330961,0.32963211533034803,1.55712500767901,0.6232824118235206
28100,0.56,0.25,사과 양광 상 15,36530.0,2,1,0.3914590747330961,0.32963211533034803,1.418,1.177
28100,0.56,0.25,사과 양광 상 15,37935.0,2,1,0.3914590747330961,0.32963211533034803,1.328,1.295
28100,0.56,0.25,사과 양광 상 15,39340.0,2,1,0.3914590747330961,0.32963211533034803,1.19,1.464
28100,0.56,0.25,사과 양광 상 15,40745.0,2,1,0.3914590747330961,0.32963211533034803,1.029,1.956
28100,0.56,0.25,사과 양광 상 15,42150.0,2,1,0.3914590747330961,0.32963211533034803,1.028,2.2
18500,0.75,0.25,사과 양광 상 5,23125.0,2,1,0.4918918918918919,0.3667461050785158,1.5326194629096224,0.41759862298546946
18500,0.75,0.25,사과 양광 상 5,24050.0,2,1,0.4918918918918919,0.3667461050785158,1.523,1.112
18500,0.75,0.25,사과 양광 상 5,24975.0,2,1,0.4918918918918919,0.3667461050785158,1.503,1.302
18500,0.75,0.25,사과 양광 상 5,25900.0,2,1,0.4918918918918919,0.3667461050785158,1.278,1.507
18500,0.75,0.25,사과 양광 상 5,26825.0,2,1,0.4918918918918919,0.3667461050785158,1.223,1.552
18500,0.75,0.25,사과 양광 상 5,27750.0,2,1,0.4918918918918919,0.3667461050785158,1.026,2.516
18500,0.75,0.25,사과 양광 상 5,28675.0,2,1,0.4918918918918919,0.3667461050785158,0.957,2.567
18500,0.75,0.25,사과 양광 상 5,29600.0,2,1,0.4918918918918919,0.3667461050785158,0.592,2.586
18500,0.75,0.25,사과 양광 상 5,30525.0,2,1,0.4918918918918919,0.3667461050785158,0.524,2.913
18500,0.75,0.25,사과 양광 상 5,31450.0,2,1,0.4918918918918919,0.3667461050785158,0.51,3.6
21300,0.85,0.25,사과 양광 중 10,26625.0,2,1,0.5633802816901409,0.5999717240654987,1.3031415187257684,0.1619352811369572
21300,0.85,0.25,사과 양광 중 10,27690.0,2,1,0.5633802816901409,0.5999717240654987,1.363,0.895
21300,0.85,0.25,사과 양광 중 10,28755.0,2,1,0.5633802816901409,0.5999717240654987,1.404,0.958
21300,0.85,0.25,사과 양광 중 10,29820.0,2,1,0.5633802816901409,0.5999717240654987,1.281,1.517
21300,0.85,0.25,사과 양광 중 10,30885.0,2,1,0.5633802816901409,0.5999717240654987,1.229,1.56
21300,0.85,0.25,사과 양광 중 10,31950.0,2,1,0.5633802816901409,0.5999717240654987,1.102,2.03
21300,0.85,0.25,사과 양광 중 10,33015.0,2,1,0.5633802816901409,0.5999717240654987,1.091,2.518
21300,0.85,0.25,사과 양광 중 10,34080.0,2,1,0.5633802816901409,0.5999717240654987,1.088,2.825
21300,0.85,0.25,사과 양광 중 10,35145.0,2,1,0.5633802816901409,0.5999717240654987,0.797,3.183
21300,0.85,0.25,사과 양광 중 10,36210.0,2,1,0.5633802816901409,0.5999717240654987,0.637,3.713
21300,0.85,0.25,사과 양광 중 10,37275.0,2,1,0.5633802816901409,0.5999717240654987,0.44,3.882
20000,0.76,0.25,사과 양광 중 15,25000.0,2,1,0.52,0.4332767074064652,1.0992677145250624,0.3658884923464089
20000,0.76,0.25,사과 양광 중 15,26000.0,2,1,0.52,0.4332767074064652,1.311,0.59
20000,0.76,0.25,사과 양광 중 15,27000.0,2,1,0.52,0.4332767074064652,1.299,0.724
20000,0.76,0.25,사과 양광 중 15,28000.0,2,1,0.52,0.4332767074064652,1.239,1.77
20000,0.76,0.25,사과 양광 중 15,29000.0,2,1,0.52,0.4332767074064652,1.149,2.144
20000,0.76,0.25,사과 양광 중 15,30000.0,2,1,0.52,0.4332767074064652,0.868,2.201
20000,0.76,0.25,사과 양광 중 15,31000.0,2,1,0.52,0.4332767074064652,0.812,2.642
20000,0.76,0.25,사과 양광 중 15,32000.0,2,1,0.52,0.4332767074064652,0.692,2.748
20000,0.76,0.25,사과 양광 중 15,33000.0,2,1,0.52,0.4332767074064652,0.668,3.144
20000,0.76,0.25,사과 양광 중 15,34000.0,2,1,0.52,0.4332767074064652,0.455,3.363
12200,0.88,0.25,사과 양광 중 5,15250.0,2,1,0.5491803278688525,0.5315776546467952,1.1038804339680555,0.45601091529533005
12200,0.88,0.25,사과 양광 중 5,15860.0,2,1,0.5491803278688525,0.5315776546467952,1.213,0.929
12200,0.88,0.25,사과 양광 중 5,16470.0,2,1,0.5491803278688525,0.5315776546467952,1.283,1.678
12200,0.88,0.25,사과 양광 중 5,17080.0,2,1,0.5491803278688525,0.5315776546467952,1.228,1.76
12200,0.88,0.25,사과 양광 중 5,17690.0,2,1,0.5491803278688525,0.5315776546467952,1.188,1.95
12200,0.88,0.25,사과 양광 중 5,18300.0,2,1,0.5491803278688525,0.5315776546467952,1.183,2.207
12200,0.88,0.25,사과 양광 중 5,18910.0,2,1,0.5491803278688525,0.5315776546467952,1.153,2.802
12200,0.88,0.25,사과 양광 중 5,19520.0,2,1,0.5491803278688525,0.5315776546467952,1.037,2.828
12200,0.88,0.25,사과 양광 중 5,20130.0,2,1,0.5491803278688525,0.5315776546467952,0.826,3.243
12200,0.88,0.25,사과 양광 중 5,20740.0,2,1,0.5491803278688525,0.5315776546467952,0.649,3.757
12200,0.88,0.25,사과 양광 중 5,21350.0,2,1,0.5491803278688525,0.5315776546467952,0.486,4.217
12200,0.88,0.25,사과 양광 중 5,21960.0,2,1,0.5491803278688525,0.5315776546467952,0.417,4.235
38700,0.42,0.25,사과 양광 특 10,48375.0,2,1,0.31007751937984496,0.3992022486223498,1.0174915966718714,0.2902734087963209
38700,0.42,0.25,사과 양광 특 10,50310.0,2,1,0.31007751937984496,0.3992022486223498,1.417,0.79
38700,0.42,0.25,사과 양광 특 10,52245.0,2,1,0.31007751937984496,0.3992022486223498,1.375,1.395
35600,0.42,0.25,사과 양광 특 15,44500.0,2,1,0.3202247191011236,0.43057054465203837,1.752801010459916,0.6687390734835138
35600,0.42,0.25,사과 양광 특 15,46280.0,2,1,0.3202247191011236,0.43057054465203837,1.74,0.811
35600,0.42,0.25,사과 양광 특 15,48060.0,2,1,0.3202247191011236,0.43057054465203837,1.616,1.503
27200,0.45,0.25,사과 양광 특 5,34000.0,2,1,0.3492647058823529,0.43808748206068654,1.6323523349543396,0.7727056722083488
27200,0.45,0.25,사과 양광 특 5,35360.0,2,1,0.3492647058823529,0.43808748206068654,1.49,0.927
27200,0.45,0.25,사과 양광 특 5,36720.0,2,1,0.3492647058823529,0.43808748206068654,1.42,1.484
27200,0.45,0.25,사과 양광 특 5,38080.0,2,1,0.3492647058823529,0.43808748206068654,1.247,1.616
7300,2.62,0.25,사과 양광 하 10,9125.0,2,1,1.8767123287671232,0.3312347925367599,0.9472692531360462,0.4498507157838012
7300,2.62,0.25,사과 양광 하 10,9490.0,2,1,1.8767123287671232,0.3312347925367599,1.401,0.522
7300,2.62,0.25,사과 양광 하 10,9855.0,2,1,1.8767123287671232,0.3312347925367599,1.351,1.14
7300,2.62,0.25,사과 양광 하 10,10220.0,2,1,1.8767123287671232,0.3312347925367599,1.226,1.681
7300,2.62,0.25,사과 양광 하 10,10585.0,2,1,1.8767123287671232,0.3312347925367599,1.145,2.044
7300,2.62,0.25,사과 양광 하 10,10950.0,2,1,1.8767123287671232,0.3312347925367599,1.033,2.228
7300,2.62,0.25,사과 양광 하 10,11315.0,2,1,1.8767123287671232,0.3312347925367599,0.844,2.47
7300,2.62,0.25,사과 양광 하 10,11680.0,2,1,1.8767123287671232,0.3312347925367599,0.775,3.12
7300,2.62,0.25,사과 양광 하 10,12045.0,2,1,1.8767123287671232,0.3312347925367599,0.556,3.183
7300,2.62,0.25,사과 양광 하 10,12410.0,2,1,1.8767123287671232,0.3312347925367599,0.48,3.496
